JobID|JobName|MaxRSS|Elapsed|ReqMem|
35256075_2743.extern|extern|772K|00:04:15|1Gn|
35256075_2744|kplr000893647array.sh||00:04:32|1Gn|
35256075_2744.batch|batch|9336K|00:04:32|1Gn|
35256075_2744.extern|extern|772K|00:04:32|1Gn|
35256075_2745|kplr000893647array.sh||00:04:01|1Gn|
35256075_2745.batch|batch|9344K|00:04:01|1Gn|
35256075_2745.extern|extern|772K|00:04:02|1Gn|
35256075_2746|kplr000893647array.sh||00:03:54|1Gn|
35256075_2746.batch|batch|9340K|00:03:54|1Gn|
35256075_2746.extern|extern|776K|00:03:54|1Gn|
35256075_2747|kplr000893647array.sh||00:03:36|1Gn|
35256075_2747.batch|batch|9352K|00:03:36|1Gn|
35256075_2747.extern|extern|776K|00:03:39|1Gn|
35256075_2748|kplr000893647array.sh||00:03:41|1Gn|
35256075_2748.batch|batch|9348K|00:03:41|1Gn|
35256075_2748.extern|extern|772K|00:03:41|1Gn|
35256075_2749|kplr000893647array.sh||00:03:36|1Gn|
35256075_2749.batch|batch|9336K|00:03:36|1Gn|
35256075_2749.extern|extern|776K|00:03:39|1Gn|
35256075_2750|kplr000893647array.sh||00:04:24|1Gn|
35256075_2750.batch|batch|9336K|00:04:24|1Gn|
35256075_2750.extern|extern|772K|00:04:24|1Gn|
35256075_2751|kplr000893647array.sh||00:17:00|1Gn|
35256075_2751.extern|extern||00:17:00|1Gn|
35256075_2752|kplr000893647array.sh||00:17:00|1Gn|
35256075_2752.extern|extern||00:17:00|1Gn|
35256075_2753|kplr000893647array.sh||00:17:00|1Gn|
35256075_2753.extern|extern||00:17:00|1Gn|
35256075_2754|kplr000893647array.sh||00:17:00|1Gn|
35256075_2754.extern|extern||00:17:00|1Gn|
35256075_2755|kplr000893647array.sh||00:16:21|1Gn|
35256075_2755.batch|batch|8944K|00:16:21|1Gn|
35256075_2755.extern|extern|776K|00:16:21|1Gn|
35256075_2756|kplr000893647array.sh||00:14:37|1Gn|
35256075_2756.batch|batch|8928K|00:14:37|1Gn|
35256075_2756.extern|extern|776K|00:14:37|1Gn|
35256075_2757|kplr000893647array.sh||00:15:50|1Gn|
35256075_2757.batch|batch|8932K|00:15:50|1Gn|
35256075_2757.extern|extern|776K|00:15:50|1Gn|
35256075_2758|kplr000893647array.sh||00:14:13|1Gn|
35256075_2758.batch|batch|8928K|00:14:13|1Gn|
35256075_2758.extern|extern|772K|00:14:13|1Gn|
35256075_2759|kplr000893647array.sh||00:11:24|1Gn|
35256075_2759.batch|batch|8936K|00:11:24|1Gn|
35256075_2759.extern|extern|776K|00:11:24|1Gn|
35256075_2760|kplr000893647array.sh||00:12:26|1Gn|
35256075_2760.batch|batch|8932K|00:12:26|1Gn|
35256075_2760.extern|extern|776K|00:12:26|1Gn|
35256075_2761|kplr000893647array.sh||00:11:07|1Gn|
35256075_2761.batch|batch|8932K|00:11:07|1Gn|
35256075_2761.extern|extern|772K|00:11:07|1Gn|
35256075_2762|kplr000893647array.sh||00:11:38|1Gn|
35256075_2762.batch|batch|8924K|00:11:38|1Gn|
35256075_2762.extern|extern|772K|00:11:38|1Gn|
35256075_2763|kplr000893647array.sh||00:08:07|1Gn|
35256075_2763.batch|batch|8936K|00:08:07|1Gn|
35256075_2763.extern|extern|772K|00:08:07|1Gn|
35256075_2764|kplr000893647array.sh||00:08:26|1Gn|
35256075_2764.batch|batch|8924K|00:08:26|1Gn|
35256075_2764.extern|extern|776K|00:08:26|1Gn|
35256075_2765|kplr000893647array.sh||00:07:45|1Gn|
35256075_2765.batch|batch|8940K|00:07:45|1Gn|
35256075_2765.extern|extern|776K|00:07:45|1Gn|
35256075_2766|kplr000893647array.sh||00:07:26|1Gn|
35256075_2766.batch|batch|8928K|00:07:26|1Gn|
35256075_2766.extern|extern|772K|00:07:26|1Gn|
35256075_2767|kplr000893647array.sh||00:06:51|1Gn|
35256075_2767.batch|batch|8924K|00:06:51|1Gn|
35256075_2767.extern|extern|776K|00:06:51|1Gn|
35256075_2768|kplr000893647array.sh||00:07:21|1Gn|
35256075_2768.batch|batch|8928K|00:07:21|1Gn|
35256075_2768.extern|extern|772K|00:07:21|1Gn|
35256075_2769|kplr000893647array.sh||00:06:31|1Gn|
35256075_2769.batch|batch|8924K|00:06:31|1Gn|
35256075_2769.extern|extern|776K|00:06:31|1Gn|
35256075_2770|kplr000893647array.sh||00:05:50|1Gn|
35256075_2770.batch|batch|8928K|00:05:50|1Gn|
35256075_2770.extern|extern|776K|00:05:50|1Gn|
35256075_2771|kplr000893647array.sh||00:05:54|1Gn|
35256075_2771.batch|batch|8928K|00:05:54|1Gn|
35256075_2771.extern|extern|772K|00:05:54|1Gn|
35256075_2772|kplr000893647array.sh||00:05:42|1Gn|
35256075_2772.batch|batch|8936K|00:05:42|1Gn|
35256075_2772.extern|extern|772K|00:05:43|1Gn|
35256075_2773|kplr000893647array.sh||00:06:03|1Gn|
35256075_2773.batch|batch|8932K|00:06:03|1Gn|
35256075_2773.extern|extern|776K|00:06:03|1Gn|
35256075_2774|kplr000893647array.sh||00:05:24|1Gn|
35256075_2774.batch|batch|8928K|00:05:24|1Gn|
35256075_2774.extern|extern|776K|00:05:24|1Gn|
35256075_2775|kplr000893647array.sh||00:05:19|1Gn|
35256075_2775.batch|batch|8924K|00:05:19|1Gn|
35256075_2775.extern|extern|772K|00:05:20|1Gn|
35256075_2776|kplr000893647array.sh||00:05:21|1Gn|
35256075_2776.batch|batch|8924K|00:05:21|1Gn|
35256075_2776.extern|extern|772K|00:05:21|1Gn|
35256075_2777|kplr000893647array.sh||00:05:07|1Gn|
35256075_2777.batch|batch|8940K|00:05:07|1Gn|
35256075_2777.extern|extern|772K|00:05:07|1Gn|
35256075_2778|kplr000893647array.sh||00:04:42|1Gn|
35256075_2778.batch|batch|8928K|00:04:42|1Gn|
35256075_2778.extern|extern|772K|00:04:42|1Gn|
35256075_2779|kplr000893647array.sh||00:04:41|1Gn|
35256075_2779.batch|batch|8932K|00:04:41|1Gn|
35256075_2779.extern|extern|776K|00:04:41|1Gn|
35256075_2780|kplr000893647array.sh||00:04:49|1Gn|
35256075_2780.batch|batch|8924K|00:04:49|1Gn|
35256075_2780.extern|extern|776K|00:04:49|1Gn|
35256075_2781|kplr000893647array.sh||00:03:42|1Gn|
35256075_2781.batch|batch|8924K|00:03:42|1Gn|
35256075_2781.extern|extern|776K|00:03:42|1Gn|
35256075_2782|kplr000893647array.sh||00:03:32|1Gn|
35256075_2782.batch|batch|8916K|00:03:32|1Gn|
35256075_2782.extern|extern|772K|00:03:32|1Gn|
35256075_2783|kplr000893647array.sh||00:04:06|1Gn|
35256075_2783.batch|batch|8920K|00:04:06|1Gn|
35256075_2783.extern|extern|772K|00:04:06|1Gn|
35256075_2784|kplr000893647array.sh||00:04:15|1Gn|
35256075_2784.batch|batch|8928K|00:04:15|1Gn|
35256075_2784.extern|extern|776K|00:04:15|1Gn|
35256075_2785|kplr000893647array.sh||00:04:06|1Gn|
35256075_2785.batch|batch|8936K|00:04:06|1Gn|
35256075_2785.extern|extern|776K|00:04:06|1Gn|
35256075_2786|kplr000893647array.sh||00:04:25|1Gn|
35256075_2786.batch|batch|8920K|00:04:25|1Gn|
35256075_2786.extern|extern|768K|00:04:25|1Gn|
35256075_2787|kplr000893647array.sh||00:04:18|1Gn|
35256075_2787.batch|batch|8916K|00:04:18|1Gn|
35256075_2787.extern|extern|776K|00:04:18|1Gn|
35256075_2788|kplr000893647array.sh||00:04:01|1Gn|
35256075_2788.batch|batch|8912K|00:04:01|1Gn|
35256075_2788.extern|extern|776K|00:04:01|1Gn|
35256075_2789|kplr000893647array.sh||00:03:49|1Gn|
35256075_2789.batch|batch|8936K|00:03:49|1Gn|
35256075_2789.extern|extern|776K|00:03:49|1Gn|
35256075_2790|kplr000893647array.sh||00:03:56|1Gn|
35256075_2790.batch|batch|8920K|00:03:56|1Gn|
35256075_2790.extern|extern|776K|00:03:56|1Gn|
35256075_2791|kplr000893647array.sh||00:03:32|1Gn|
35256075_2791.batch|batch|8932K|00:03:32|1Gn|
35256075_2791.extern|extern|776K|00:03:32|1Gn|
35256075_2792|kplr000893647array.sh||00:03:17|1Gn|
35256075_2792.batch|batch|8920K|00:03:17|1Gn|
35256075_2792.extern|extern|780K|00:03:17|1Gn|
35256075_2793|kplr000893647array.sh||00:03:07|1Gn|
35256075_2793.batch|batch|8884K|00:03:07|1Gn|
35256075_2793.extern|extern|780K|00:03:07|1Gn|
35256075_2794|kplr000893647array.sh||00:03:54|1Gn|
35256075_2794.batch|batch|8924K|00:03:54|1Gn|
35256075_2794.extern|extern|776K|00:03:54|1Gn|
35256075_2795|kplr000893647array.sh||00:03:47|1Gn|
35256075_2795.batch|batch|8928K|00:03:47|1Gn|
35256075_2795.extern|extern|776K|00:03:47|1Gn|
35256075_2796|kplr000893647array.sh||00:04:00|1Gn|
35256075_2796.batch|batch|8924K|00:04:00|1Gn|
35256075_2796.extern|extern|780K|00:04:00|1Gn|
35256075_2797|kplr000893647array.sh||00:03:54|1Gn|
35256075_2797.batch|batch|8924K|00:03:54|1Gn|
35256075_2797.extern|extern|776K|00:03:54|1Gn|
35256075_2798|kplr000893647array.sh||00:03:42|1Gn|
35256075_2798.batch|batch|8924K|00:03:42|1Gn|
35256075_2798.extern|extern|776K|00:03:42|1Gn|
35256075_2799|kplr000893647array.sh||00:03:44|1Gn|
35256075_2799.batch|batch|8936K|00:03:44|1Gn|
35256075_2799.extern|extern|772K|00:03:45|1Gn|
35256075_2800|kplr000893647array.sh||00:03:34|1Gn|
35256075_2800.batch|batch|8920K|00:03:34|1Gn|
35256075_2800.extern|extern|780K|00:03:34|1Gn|
35256075_2801|kplr000893647array.sh||00:17:00|1Gn|
35256075_2801.extern|extern||00:17:00|1Gn|
35256075_2802|kplr000893647array.sh||00:17:00|1Gn|
35256075_2802.extern|extern||00:17:00|1Gn|
35256075_2803|kplr000893647array.sh||00:17:00|1Gn|
35256075_2803.extern|extern||00:17:00|1Gn|
35256075_2804|kplr000893647array.sh||00:17:00|1Gn|
35256075_2804.extern|extern||00:17:00|1Gn|
35256075_2805|kplr000893647array.sh||00:17:00|1Gn|
35256075_2805.extern|extern||00:17:00|1Gn|
35256075_2806|kplr000893647array.sh||00:17:00|1Gn|
35256075_2806.extern|extern||00:17:00|1Gn|
35256075_2807|kplr000893647array.sh||00:17:00|1Gn|
35256075_2807.extern|extern||00:17:00|1Gn|
35256075_2808|kplr000893647array.sh||00:17:00|1Gn|
35256075_2808.extern|extern||00:17:00|1Gn|
35256075_2809|kplr000893647array.sh||00:17:00|1Gn|
35256075_2809.extern|extern||00:17:00|1Gn|
35256075_2810|kplr000893647array.sh||00:17:00|1Gn|
35256075_2810.extern|extern||00:17:00|1Gn|
35256075_2811|kplr000893647array.sh||00:12:44|1Gn|
35256075_2811.batch|batch|9356K|00:12:44|1Gn|
35256075_2811.extern|extern|772K|00:12:44|1Gn|
35256075_2812|kplr000893647array.sh||00:12:24|1Gn|
35256075_2812.batch|batch|9344K|00:12:24|1Gn|
35256075_2812.extern|extern|776K|00:12:24|1Gn|
35256075_2813|kplr000893647array.sh||00:08:53|1Gn|
35256075_2813.batch|batch|9348K|00:08:53|1Gn|
35256075_2813.extern|extern|772K|00:08:53|1Gn|
35256075_2814|kplr000893647array.sh||00:08:45|1Gn|
35256075_2814.batch|batch|9332K|00:08:45|1Gn|
35256075_2814.extern|extern|772K|00:08:45|1Gn|
35256075_2815|kplr000893647array.sh||00:08:00|1Gn|
35256075_2815.batch|batch|9348K|00:08:00|1Gn|
35256075_2815.extern|extern|772K|00:08:01|1Gn|
35256075_2816|kplr000893647array.sh||00:07:35|1Gn|
35256075_2816.batch|batch|9352K|00:07:35|1Gn|
35256075_2816.extern|extern|772K|00:07:35|1Gn|
35256075_2817|kplr000893647array.sh||00:07:41|1Gn|
35256075_2817.batch|batch|9336K|00:07:41|1Gn|
35256075_2817.extern|extern|776K|00:07:41|1Gn|
35256075_2818|kplr000893647array.sh||00:07:24|1Gn|
35256075_2818.batch|batch|9352K|00:07:24|1Gn|
35256075_2818.extern|extern|772K|00:07:25|1Gn|
35256075_2819|kplr000893647array.sh||00:06:17|1Gn|
35256075_2819.batch|batch|9352K|00:06:17|1Gn|
35256075_2819.extern|extern|776K|00:06:17|1Gn|
35256075_2820|kplr000893647array.sh||00:05:01|1Gn|
35256075_2820.batch|batch|9332K|00:05:01|1Gn|
35256075_2820.extern|extern|772K|00:05:01|1Gn|
35256075_2821|kplr000893647array.sh||00:06:49|1Gn|
35256075_2821.batch|batch|9348K|00:06:49|1Gn|
35256075_2821.extern|extern|776K|00:06:49|1Gn|
35256075_2822|kplr000893647array.sh||00:08:02|1Gn|
35256075_2822.batch|batch|9356K|00:08:02|1Gn|
35256075_2822.extern|extern|772K|00:08:02|1Gn|
35256075_2823|kplr000893647array.sh||00:06:54|1Gn|
35256075_2823.batch|batch|9348K|00:06:54|1Gn|
35256075_2823.extern|extern|772K|00:06:54|1Gn|
35256075_2824|kplr000893647array.sh||00:06:56|1Gn|
35256075_2824.batch|batch|9352K|00:06:56|1Gn|
35256075_2824.extern|extern|772K|00:06:56|1Gn|
35256075_2825|kplr000893647array.sh||00:06:31|1Gn|
35256075_2825.batch|batch|9336K|00:06:31|1Gn|
35256075_2825.extern|extern|772K|00:06:31|1Gn|
35256075_2826|kplr000893647array.sh||00:06:49|1Gn|
35256075_2826.batch|batch|9336K|00:06:49|1Gn|
35256075_2826.extern|extern|776K|00:06:49|1Gn|
35256075_2827|kplr000893647array.sh||00:06:28|1Gn|
35256075_2827.batch|batch|9352K|00:06:28|1Gn|
35256075_2827.extern|extern|776K|00:06:29|1Gn|
35256075_2828|kplr000893647array.sh||00:06:24|1Gn|
35256075_2828.batch|batch|9340K|00:06:24|1Gn|
35256075_2828.extern|extern|780K|00:06:24|1Gn|
35256075_2829|kplr000893647array.sh||00:06:28|1Gn|
35256075_2829.batch|batch|9352K|00:06:28|1Gn|
35256075_2829.extern|extern|772K|00:06:29|1Gn|
35256075_2830|kplr000893647array.sh||00:06:19|1Gn|
35256075_2830.batch|batch|9348K|00:06:19|1Gn|
35256075_2830.extern|extern|776K|00:06:19|1Gn|
35256075_2831|kplr000893647array.sh||00:06:17|1Gn|
35256075_2831.batch|batch|9356K|00:06:17|1Gn|
35256075_2831.extern|extern|776K|00:06:17|1Gn|
35256075_2832|kplr000893647array.sh||00:06:16|1Gn|
35256075_2832.batch|batch|9336K|00:06:16|1Gn|
35256075_2832.extern|extern|776K|00:06:16|1Gn|
35256075_2833|kplr000893647array.sh||00:04:29|1Gn|
35256075_2833.batch|batch|9348K|00:04:29|1Gn|
35256075_2833.extern|extern|748K|00:04:29|1Gn|
35256075_2834|kplr000893647array.sh||00:05:01|1Gn|
35256075_2834.batch|batch|9348K|00:05:01|1Gn|
35256075_2834.extern|extern|752K|00:05:01|1Gn|
35256075_2835|kplr000893647array.sh||00:04:55|1Gn|
35256075_2835.batch|batch|9348K|00:04:55|1Gn|
35256075_2835.extern|extern|748K|00:04:56|1Gn|
35256075_2836|kplr000893647array.sh||00:04:55|1Gn|
35256075_2836.batch|batch|9356K|00:04:55|1Gn|
35256075_2836.extern|extern|752K|00:04:55|1Gn|
35256075_2837|kplr000893647array.sh||00:04:37|1Gn|
35256075_2837.batch|batch|9344K|00:04:37|1Gn|
35256075_2837.extern|extern|752K|00:04:37|1Gn|
35256075_2838|kplr000893647array.sh||00:04:52|1Gn|
35256075_2838.batch|batch|9356K|00:04:52|1Gn|
35256075_2838.extern|extern|748K|00:04:52|1Gn|
35256075_2839|kplr000893647array.sh||00:05:01|1Gn|
35256075_2839.batch|batch|9348K|00:05:01|1Gn|
35256075_2839.extern|extern|744K|00:05:01|1Gn|
35256075_2840|kplr000893647array.sh||00:04:50|1Gn|
35256075_2840.batch|batch|9348K|00:04:50|1Gn|
35256075_2840.extern|extern|752K|00:04:50|1Gn|
35256075_2841|kplr000893647array.sh||00:05:20|1Gn|
35256075_2841.batch|batch|9336K|00:05:20|1Gn|
35256075_2841.extern|extern|752K|00:05:20|1Gn|
35256075_2842|kplr000893647array.sh||00:04:55|1Gn|
35256075_2842.batch|batch|9340K|00:04:55|1Gn|
35256075_2842.extern|extern|768K|00:04:55|1Gn|
35256075_2843|kplr000893647array.sh||00:05:30|1Gn|
35256075_2843.batch|batch|9336K|00:05:30|1Gn|
35256075_2843.extern|extern|760K|00:05:30|1Gn|
35256075_2844|kplr000893647array.sh||00:04:39|1Gn|
35256075_2844.batch|batch|9336K|00:04:39|1Gn|
35256075_2844.extern|extern|764K|00:04:39|1Gn|
35256075_2845|kplr000893647array.sh||00:04:34|1Gn|
35256075_2845.batch|batch|9332K|00:04:34|1Gn|
35256075_2845.extern|extern|760K|00:04:34|1Gn|
35256075_2846|kplr000893647array.sh||00:04:29|1Gn|
35256075_2846.batch|batch|9340K|00:04:29|1Gn|
35256075_2846.extern|extern|756K|00:04:29|1Gn|
35256075_2847|kplr000893647array.sh||00:04:17|1Gn|
35256075_2847.batch|batch|9336K|00:04:17|1Gn|
35256075_2847.extern|extern|760K|00:04:17|1Gn|
35256075_2848|kplr000893647array.sh||00:04:37|1Gn|
35256075_2848.batch|batch|9340K|00:04:37|1Gn|
35256075_2848.extern|extern|764K|00:04:38|1Gn|
35256075_2849|kplr000893647array.sh||00:05:04|1Gn|
35256075_2849.batch|batch|9336K|00:05:04|1Gn|
35256075_2849.extern|extern|756K|00:05:04|1Gn|
35256075_2850|kplr000893647array.sh||00:04:51|1Gn|
35256075_2850.batch|batch|9340K|00:04:51|1Gn|
35256075_2850.extern|extern|744K|00:04:51|1Gn|
35256075_2851|kplr000893647array.sh||00:17:00|1Gn|
35256075_2851.extern|extern||00:17:00|1Gn|
35256075_2852|kplr000893647array.sh||00:17:00|1Gn|
35256075_2852.extern|extern||00:17:00|1Gn|
35256075_2853|kplr000893647array.sh||00:17:00|1Gn|
35256075_2853.extern|extern||00:17:00|1Gn|
35256075_2854|kplr000893647array.sh||00:17:00|1Gn|
35256075_2854.extern|extern||00:17:00|1Gn|
35256075_2855|kplr000893647array.sh||00:17:00|1Gn|
35256075_2855.extern|extern||00:17:00|1Gn|
35256075_2856|kplr000893647array.sh||00:17:00|1Gn|
35256075_2856.extern|extern||00:17:00|1Gn|
35256075_2857|kplr000893647array.sh||00:17:00|1Gn|
35256075_2857.extern|extern||00:17:00|1Gn|
35256075_2858|kplr000893647array.sh||00:17:00|1Gn|
35256075_2858.extern|extern||00:17:00|1Gn|
35256075_2859|kplr000893647array.sh||00:14:33|1Gn|
35256075_2859.batch|batch|9352K|00:14:33|1Gn|
35256075_2859.extern|extern|752K|00:14:33|1Gn|
35256075_2860|kplr000893647array.sh||00:13:28|1Gn|
35256075_2860.batch|batch|9348K|00:13:28|1Gn|
35256075_2860.extern|extern|748K|00:13:28|1Gn|
35256075_2861|kplr000893647array.sh||00:12:45|1Gn|
35256075_2861.batch|batch|9352K|00:12:45|1Gn|
35256075_2861.extern|extern|752K|00:12:45|1Gn|
35256075_2862|kplr000893647array.sh||00:10:09|1Gn|
35256075_2862.batch|batch|9336K|00:10:09|1Gn|
35256075_2862.extern|extern|764K|00:10:09|1Gn|
35256075_2863|kplr000893647array.sh||00:11:03|1Gn|
35256075_2863.batch|batch|9352K|00:11:03|1Gn|
35256075_2863.extern|extern|760K|00:11:03|1Gn|
35256075_2864|kplr000893647array.sh||00:10:45|1Gn|
35256075_2864.batch|batch|9348K|00:10:45|1Gn|
35256075_2864.extern|extern|764K|00:10:45|1Gn|
35256075_2865|kplr000893647array.sh||00:09:09|1Gn|
35256075_2865.batch|batch|9336K|00:09:09|1Gn|
35256075_2865.extern|extern|764K|00:09:09|1Gn|
35256075_2866|kplr000893647array.sh||00:08:53|1Gn|
35256075_2866.batch|batch|9336K|00:08:53|1Gn|
35256075_2866.extern|extern|764K|00:08:53|1Gn|
35256075_2867|kplr000893647array.sh||00:08:19|1Gn|
35256075_2867.batch|batch|9348K|00:08:19|1Gn|
35256075_2867.extern|extern|760K|00:08:19|1Gn|
35256075_2868|kplr000893647array.sh||00:08:22|1Gn|
35256075_2868.batch|batch|9336K|00:08:22|1Gn|
35256075_2868.extern|extern|764K|00:08:22|1Gn|
35256075_2869|kplr000893647array.sh||00:08:12|1Gn|
35256075_2869.batch|batch|9340K|00:08:12|1Gn|
35256075_2869.extern|extern|760K|00:08:12|1Gn|
35256075_2870|kplr000893647array.sh||00:07:58|1Gn|
35256075_2870.batch|batch|9336K|00:07:58|1Gn|
35256075_2870.extern|extern|764K|00:07:58|1Gn|
35256075_2871|kplr000893647array.sh||00:07:24|1Gn|
35256075_2871.batch|batch|9348K|00:07:24|1Gn|
35256075_2871.extern|extern|764K|00:07:25|1Gn|
35256075_2872|kplr000893647array.sh||00:07:23|1Gn|
35256075_2872.batch|batch|9344K|00:07:23|1Gn|
35256075_2872.extern|extern|760K|00:07:23|1Gn|
35256075_2873|kplr000893647array.sh||00:06:33|1Gn|
35256075_2873.batch|batch|9336K|00:06:33|1Gn|
35256075_2873.extern|extern|764K|00:06:33|1Gn|
35256075_2874|kplr000893647array.sh||00:06:41|1Gn|
35256075_2874.batch|batch|9336K|00:06:41|1Gn|
35256075_2874.extern|extern|764K|00:06:41|1Gn|
35256075_2875|kplr000893647array.sh||00:08:11|1Gn|
35256075_2875.batch|batch|9340K|00:08:11|1Gn|
35256075_2875.extern|extern|772K|00:08:11|1Gn|
35256075_2876|kplr000893647array.sh||00:06:31|1Gn|
35256075_2876.batch|batch|9336K|00:06:31|1Gn|
35256075_2876.extern|extern|776K|00:06:31|1Gn|
35256075_2877|kplr000893647array.sh||00:06:07|1Gn|
35256075_2877.batch|batch|9340K|00:06:07|1Gn|
35256075_2877.extern|extern|772K|00:06:07|1Gn|
35256075_2878|kplr000893647array.sh||00:06:33|1Gn|
35256075_2878.batch|batch|9336K|00:06:33|1Gn|
35256075_2878.extern|extern|776K|00:06:33|1Gn|
35256075_2879|kplr000893647array.sh||00:06:46|1Gn|
35256075_2879.batch|batch|9348K|00:06:46|1Gn|
35256075_2879.extern|extern|776K|00:06:46|1Gn|
35256075_2880|kplr000893647array.sh||00:06:54|1Gn|
35256075_2880.batch|batch|9336K|00:06:54|1Gn|
35256075_2880.extern|extern|776K|00:06:54|1Gn|
35256075_2881|kplr000893647array.sh||00:06:44|1Gn|
35256075_2881.batch|batch|9340K|00:06:44|1Gn|
35256075_2881.extern|extern|776K|00:06:44|1Gn|
35256075_2882|kplr000893647array.sh||00:06:33|1Gn|
35256075_2882.batch|batch|9348K|00:06:33|1Gn|
35256075_2882.extern|extern|776K|00:06:33|1Gn|
35256075_2883|kplr000893647array.sh||00:06:10|1Gn|
35256075_2883.batch|batch|9344K|00:06:10|1Gn|
35256075_2883.extern|extern|776K|00:06:11|1Gn|
35256075_2884|kplr000893647array.sh||00:06:01|1Gn|
35256075_2884.batch|batch|9352K|00:06:01|1Gn|
35256075_2884.extern|extern|768K|00:06:01|1Gn|
35256075_2885|kplr000893647array.sh||00:06:23|1Gn|
35256075_2885.batch|batch|9332K|00:06:23|1Gn|
35256075_2885.extern|extern|776K|00:06:23|1Gn|
35256075_2886|kplr000893647array.sh||00:06:07|1Gn|
35256075_2886.batch|batch|9348K|00:06:07|1Gn|
35256075_2886.extern|extern|772K|00:06:07|1Gn|
35256075_2887|kplr000893647array.sh||00:06:04|1Gn|
35256075_2887.batch|batch|9340K|00:06:04|1Gn|
35256075_2887.extern|extern|772K|00:06:04|1Gn|
35256075_2888|kplr000893647array.sh||00:06:33|1Gn|
35256075_2888.batch|batch|9348K|00:06:33|1Gn|
35256075_2888.extern|extern|772K|00:06:33|1Gn|
35256075_2889|kplr000893647array.sh||00:06:26|1Gn|
35256075_2889.batch|batch|9336K|00:06:26|1Gn|
35256075_2889.extern|extern|772K|00:06:26|1Gn|
35256075_2890|kplr000893647array.sh||00:06:20|1Gn|
35256075_2890.batch|batch|9344K|00:06:20|1Gn|
35256075_2890.extern|extern|776K|00:06:20|1Gn|
35256075_2891|kplr000893647array.sh||00:06:19|1Gn|
35256075_2891.batch|batch|9348K|00:06:19|1Gn|
35256075_2891.extern|extern|772K|00:06:19|1Gn|
35256075_2892|kplr000893647array.sh||00:06:24|1Gn|
35256075_2892.batch|batch|9336K|00:06:24|1Gn|
35256075_2892.extern|extern|776K|00:06:24|1Gn|
35256075_2893|kplr000893647array.sh||00:06:19|1Gn|
35256075_2893.batch|batch|9344K|00:06:19|1Gn|
35256075_2893.extern|extern|772K|00:06:19|1Gn|
35256075_2894|kplr000893647array.sh||00:06:11|1Gn|
35256075_2894.batch|batch|9344K|00:06:11|1Gn|
35256075_2894.extern|extern|776K|00:06:11|1Gn|
35256075_2895|kplr000893647array.sh||00:06:10|1Gn|
35256075_2895.batch|batch|9340K|00:06:10|1Gn|
35256075_2895.extern|extern|772K|00:06:10|1Gn|
35256075_2896|kplr000893647array.sh||00:06:07|1Gn|
35256075_2896.batch|batch|9344K|00:06:07|1Gn|
35256075_2896.extern|extern|772K|00:06:08|1Gn|
35256075_2897|kplr000893647array.sh||00:05:35|1Gn|
35256075_2897.batch|batch|9336K|00:05:35|1Gn|
35256075_2897.extern|extern|776K|00:05:35|1Gn|
35256075_2898|kplr000893647array.sh||00:05:27|1Gn|
35256075_2898.batch|batch|9340K|00:05:27|1Gn|
35256075_2898.extern|extern|772K|00:05:27|1Gn|
35256075_2899|kplr000893647array.sh||00:05:33|1Gn|
35256075_2899.batch|batch|9340K|00:05:33|1Gn|
35256075_2899.extern|extern|772K|00:05:33|1Gn|
35256075_2900|kplr000893647array.sh||00:04:36|1Gn|
35256075_2900.batch|batch|9356K|00:04:36|1Gn|
35256075_2900.extern|extern|748K|00:04:36|1Gn|
35256075_2901|kplr000893647array.sh||00:16:59|1Gn|
35256075_2901.extern|extern||00:16:59|1Gn|
35256075_2902|kplr000893647array.sh||00:16:59|1Gn|
35256075_2902.extern|extern||00:16:59|1Gn|
35256075_2903|kplr000893647array.sh||00:16:59|1Gn|
35256075_2903.extern|extern||00:16:59|1Gn|
35256075_2904|kplr000893647array.sh||00:16:59|1Gn|
35256075_2904.extern|extern||00:16:59|1Gn|
35256075_2905|kplr000893647array.sh||00:16:59|1Gn|
35256075_2905.extern|extern||00:16:59|1Gn|
35256075_2906|kplr000893647array.sh||00:16:59|1Gn|
35256075_2906.extern|extern||00:16:59|1Gn|
35256075_2907|kplr000893647array.sh||00:13:37|1Gn|
35256075_2907.batch|batch|9116K|00:13:37|1Gn|
35256075_2907.extern|extern|748K|00:13:37|1Gn|
35256075_2908|kplr000893647array.sh||00:10:38|1Gn|
35256075_2908.batch|batch|9096K|00:10:38|1Gn|
35256075_2908.extern|extern|752K|00:10:38|1Gn|
35256075_2909|kplr000893647array.sh||00:10:54|1Gn|
35256075_2909.batch|batch|9100K|00:10:54|1Gn|
35256075_2909.extern|extern|752K|00:10:54|1Gn|
35256075_2910|kplr000893647array.sh||00:09:14|1Gn|
35256075_2910.batch|batch|9092K|00:09:14|1Gn|
35256075_2910.extern|extern|752K|00:09:15|1Gn|
35256075_2911|kplr000893647array.sh||00:15:00|1Gn|
35256075_2911.batch|batch|9108K|00:15:00|1Gn|
35256075_2911.extern|extern|824K|00:15:00|1Gn|
35256075_2912|kplr000893647array.sh||00:14:40|1Gn|
35256075_2912.batch|batch|9108K|00:14:40|1Gn|
35256075_2912.extern|extern|820K|00:14:40|1Gn|
35256075_2913|kplr000893647array.sh||00:16:26|1Gn|
35256075_2913.batch|batch|9092K|00:16:26|1Gn|
35256075_2913.extern|extern|824K|00:16:26|1Gn|
35256075_2914|kplr000893647array.sh||00:15:12|1Gn|
